269	My Crazy Life (Mi vida loca) (1993)	/title/tt0107566/?ref_=fn_al_tt_1	Mi vida loca	(1993)
270	Love Affair (1994)	/title/tt0110391/?ref_=fn_al_tt_1	Love Affair	(1994)
271	Losing Isaiah (1995)	/title/tt0113691/?ref_=fn_al_tt_1	Losing Isaiah	(1995)
272	Madness of King George, The (1994)	/title/tt0110428/?ref_=fn_al_tt_1	The Madness of King George	(1994)
273	Mary Shelley's Frankenstein (1994)	/title/tt0109836/?ref_=fn_al_tt_1	Frankenstein	(1994)
274	Man of the House (1995)	/title/tt0113755/?ref_=fn_al_tt_1	Man of the House	(1995)
275	Mixed Nuts (1994)	/title/tt0110538/?ref_=fn_al_tt_1	Mixed Nuts	(1994)
276	Milk Money (1994)	/title/tt0110516/?ref_=fn_al_tt_1	Milk Money	(1994)
277	Miracle on 34th Street (1994)	/title/tt0110527/?ref_=fn_al_tt_1	Miracle on 34th Street	(1994)
278	Miami Rhapsody (1995)	/title/tt0113808/?ref_=fn_al_tt_1	Miami Rhapsody	(1995)
279	My Family (1995)	/title/tt0113896/?ref_=fn_al_tt_1	My Family	(1995)
280	Murder in the First (1995)	/title/tt0113870/?ref_=fn_al_tt_1	Murder in the First	(1995)
281	Nobody's Fool (1994)	/title/tt0110684/?ref_=fn_al_tt_1	Nobody's Fool	(1994)
282	Nell (1994)	/title/tt0110638/?ref_=fn_al_tt_1	Nell	(1994)
283	New Jersey Drive (1995)	/title/tt0113967/?ref_=fn_al_tt_1	New Jersey Drive	(1995)
284	New York Cop (1996)	/title/tt0117169/?ref_=fn_al_tt_1	None	None
285	Beyond Bedlam (1993)	/title/tt0106402/?ref_=fn_al_tt_1	Beyond Bedlam	(1994)
286	Nemesis 2: Nebula (1995)	/title/tt0113948/?ref_=fn_al_tt_1	Nemesis 2: Nebula	(1995) (Video)
287	Nina Takes a Lover (1994)	/title/tt0110671/?ref_=fn_al_tt_1	Nina Takes a Lover	(1994)
288	Natural Born Killers (1994)	/title/tt0110632/?ref_=fn_al_tt_1	Natural Born Killers	(1994)
289	Only You (1994)	/title/tt0110737/?ref_=fn_al_tt_1	Only You	(1994)
290	Once Were Warriors (1994)	/title/tt0110729/?ref_=fn_al_tt_1	Once Were Warriors	(1994)
291	Poison Ivy II (1995)	/title/tt0114151/?ref_=fn_al_tt_1	Poison Ivy II	(1996)
292	Outbreak (1995)	/title/tt0114069/?ref_=fn_al_tt_1	Outbreak	(1995)
293	Professional, The (a.k.a. Leon: The Professional) (1994)	/title/tt0111942/?ref_=fn_al_tt_1	None	None
294	Perez Family, The (1995)	/title/tt1609903/?ref_=fn_al_tt_1	Crimson Tide/A Little Princess/The Perez Family/The Englishman Who Went Up a Hill/Swimming with Sharks
295	Pyromaniac's Love Story, A (1995)	/title/tt0114210/?ref_=fn_al_tt_1	A Pyromaniac's Love Story	(1995)
296	Pulp Fiction (1994)	/title/tt0110912/?ref_=fn_al_tt_1	Pulp Fiction	(1994)
297	Panther (1995)	/title/tt0114084/?ref_=fn_al_tt_1	Panther	(I) (1995)
298	Pushing Hands (1992)	/title/tt0105652/?ref_=fn_al_tt_1	Tui shou	(1991)
299	Priest (1994)	/title/tt0110889/?ref_=fn_al_tt_1	Priest	(1994)
300	Quiz Show (1994)	/title/tt0110932/?ref_=fn_al_tt_1	Quiz Show	(1994)
301	Picture Bride (1995)	/title/tt0114129/?ref_=fn_al_tt_1	Picture Bride	(1994)
302	Queen Margot (La Reine Margot) (1994)	/title/tt0110963/?ref_=fn_al_tt_1	La Reine Margot	(1994)
303	Quick and the Dead, The (1995)	/title/tt7221904/?ref_=fn_al_tt_1	The Quick and the Dead (1995) - Review
304	Roommates (1995)	/title/tt0114296/?ref_=fn_al_tt_1	Roommates	(1995)
305	Ready to Wear (Pret-A-Porter) (1994)	/title/tt0110907/?ref_=fn_al_tt_1	Prêt-à-Porter	(1994)
306	Three Colors: Red (1994)	/title/tt0111495/?ref_=fn_al_tt_1	Trois couleurs: Rouge	(1994)
307	Three Colors: Blue (1993)	/title/tt0108394/?ref_=fn_al_tt_1	Trois couleurs: Bleu	(1993)
308	Three Colors: White (1994)	/title/tt0111507/?ref_=fn_al_tt_1	Trois couleurs: Blanc	(1994)
309	Red Firecracker, Green Firecracker (1994)	/title/tt0110769/?ref_=fn_al_tt_1	Pao Da Shuang Deng	(1994)
310	Rent-a-Kid (1995)	/title/tt0114268/?ref_=fn_al_tt_1	Rent-a-Kid	(1995) (TV Movie)
311	Relative Fear (1994)	/title/tt0110965/?ref_=fn_al_tt_1	Relative Fear	(1994)
312	Stuart Saves His Family (1995)	/title/tt0114571/?ref_=fn_al_tt_1	Stuart Saves His Family	(1995)
313	Swan Princess, The (1994)	/title/tt0111333/?ref_=fn_al_tt_1	The Swan Princess: The Mystery of the Enchanted Treasure	(1998) (Video)
314	Secret of Roan Inish, The (1994)	/title/tt0111112/?ref_=fn_al_tt_1	The Secret of Roan Inish	(1994)
315	Specialist, The (1994)	/title/tt0111255/?ref_=fn_al_tt_1	The Specialist	(1994)
316	Stargate (1994)	/title/tt0111282/?ref_=fn_al_tt_1	Stargate	(1994)
317	Santa Clause, The (1994)	/title/tt5267640/?ref_=fn_al_tt_1	Desparate House - "The Hope of Children Is Santa Claus"
318	Shawshank Redemption, The (1994)	/title/tt0111161/?ref_=fn_al_tt_1	The Shawshank Redemption	(1994)
319	Shallow Grave (1994)	/title/tt0111149/?ref_=fn_al_tt_1	Shallow Grave	(1994)
320	Suture (1993)	/title/tt0108260/?ref_=fn_al_tt_1	Suture	(1993)
321	Strawberry and Chocolate (Fresa y chocolate) (1993)	/title/tt0106966/?ref_=fn_al_tt_1	Fresa y chocolate	(1993)
322	Swimming with Sharks (1995)	/title/tt0114594/?ref_=fn_al_tt_1	Swimming with Sharks	(1994)
324	Sum of Us, The (1994)	/title/tt0111309/?ref_=fn_al_tt_1	The Sum of Us	(1994)
325	National Lampoon's Senior Trip (1995)	/title/tt0113936/?ref_=fn_al_tt_1	Senior Trip	(1995)
326	To Live (Huozhe) (1994)	/title/tt0110081/?ref_=fn_al_tt_2	None	None
327	Tank Girl (1995)	/title/tt0114614/?ref_=fn_al_tt_1	Tank Girl	(1995)
328	Tales From the Crypt Presents: Demon Knight (1995)	/title/tt0114608/?ref_=fn_al_tt_1	Tales from the Crypt: Demon Knight	(1995)
329	Star Trek: Generations (1994)	/title/tt0111280/?ref_=fn_al_tt_1	Star Trek: Generations	(1994)
330	Tales from the Hood (1995)	/title/tt0114609/?ref_=fn_al_tt_1	Tales from the Hood	(1995)
331	Tom & Viv (1994)	/title/tt0111454/?ref_=fn_al_tt_1	Tom & Viv	(1994)
332	Village of the Damned (1995)	/title/tt0114852/?ref_=fn_al_tt_1	Village of the Damned	(1995)
333	Tommy Boy (1995)	/title/tt0114694/?ref_=fn_al_tt_1	Tommy Boy	(1995)
334	Vanya on 42nd Street (1994)	/title/tt0111590/?ref_=fn_al_tt_1	Vanya on 42nd Street	(1994)
335	Underneath, The (1995)	/title/tt0114788/?ref_=fn_al_tt_1	Underneath the Waves	(2018) (Short)
336	Walking Dead, The (1995)	/title/tt7221066/?ref_=fn_al_tt_1	Dread the Walking Dead	(2018) (TV Series)
337	What's Eating Gilbert Grape (1993)	/title/tt0108550/?ref_=fn_al_tt_1	What's Eating Gilbert Grape	(1993)
338	Virtuosity (1995)	/title/tt0114857/?ref_=fn_al_tt_1	Virtuosity	(1995)
339	While You Were Sleeping (1995)	/title/tt0114924/?ref_=fn_al_tt_1	While You Were Sleeping	(1995)
340	War, The (1994)	/title/tt0426841/?ref_=fn_al_tt_1	The 1994 Billboard Music Awards	(1994) (TV Special)
341	Double Happiness (1994)	/title/tt0109655/?ref_=fn_al_tt_1	Double Happiness	(1994)
342	Muriel's Wedding (1994)	/title/tt0110598/?ref_=fn_al_tt_1	Muriel's Wedding	(1994)
343	Baby-Sitters Club, The (1995)	/title/tt0112435/?ref_=fn_al_tt_1	The Baby-Sitters Club	(1995)
344	Ace Ventura: Pet Detective (1994)	/title/tt0109040/?ref_=fn_al_tt_1	Ace Ventura: Pet Detective	(1994)
345	Adventures of Priscilla, Queen of the Desert, The (1994)	/title/tt0109045/?ref_=fn_al_tt_1	The Adventures of Priscilla, Queen of the Desert	(1994)
346	Backbeat (1993)	/title/tt0106339/?ref_=fn_al_tt_1	None	None
347	Bitter Moon (1992)	/title/tt0104779/?ref_=fn_al_tt_1	Bitter Moon	(1992)
348	Bullets Over Broadway (1994)	/title/tt0109348/?ref_=fn_al_tt_1	Bullets Over Broadway	(1994)
349	Clear and Present Danger (1994)	/title/tt0109444/?ref_=fn_al_tt_1	Clear and Present Danger	(1994)
350	Client, The (1994)	/title/tt0109446/?ref_=fn_al_tt_1	The Client	(1994)
351	Corrina, Corrina (1994)	/title/tt0109484/?ref_=fn_al_tt_1	Corrina, Corrina	(1994)
352	Crooklyn (1994)	/title/tt0109504/?ref_=fn_al_tt_1	Crooklyn	(1994)
353	Crow, The (1994)	/title/tt6819318/?ref_=fn_al_tt_1	The Crow (1994)
354	Cobb (1994)	/title/tt0109450/?ref_=fn_al_tt_1	Cobb	(1994)
355	Flintstones, The (1994)	/title/tt7266162/?ref_=fn_al_tt_1	The Flintstones (1994)
356	Forrest Gump (1994)	/title/tt0109830/?ref_=fn_al_tt_1	Forrest Gump	(1994)
357	Four Weddings and a Funeral (1994)	/title/tt0109831/?ref_=fn_al_tt_1	Four Weddings and a Funeral	(1994)
358	Higher Learning (1995)	/title/tt0113305/?ref_=fn_al_tt_1	Higher Learning	(1995)
359	I Like It Like That (1994)	/title/tt0110091/?ref_=fn_al_tt_1	I Like It Like That	(1994)
360	I Love Trouble (1994)	/title/tt0110093/?ref_=fn_al_tt_1	I Love Trouble	(1994)
361	It Could Happen to You (1994)	/title/tt0110167/?ref_=fn_al_tt_1	It Could Happen to You	(1994)
362	Jungle Book, The (1994)	/title/tt5511296/?ref_=fn_al_tt_1	The Jungle Book (1994)
363	Wonderful, Horrible Life of Leni Riefenstahl, The (Die Macht der Bilder) (1993)	/title/tt0107472/?ref_=fn_al_tt_1	Die Macht der Bilder: Leni Riefenstahl	(1993)
364	Lion King, The (1994)	/title/tt0110357/?ref_=fn_al_tt_1	The Lion King	(1994)
365	Little Buddha (1993)	/title/tt0107426/?ref_=fn_al_tt_1	Little Buddha	(1993)
366	Wes Craven's New Nightmare (1994)	/title/tt0111686/?ref_=fn_al_tt_1	Wes Craven's New Nightmare	(1994)
367	Mask, The (1994)	/title/tt0110912/?ref_=fn_al_tt_1	Pulp Fiction	(1994)
368	Maverick (1994)	/title/tt0110478/?ref_=fn_al_tt_1	Maverick	(1994)
369	Mrs. Parker and the Vicious Circle (1994)	/title/tt0110588/?ref_=fn_al_tt_1	Mrs. Parker and the Vicious Circle	(1994)
370	Naked Gun 33 1/3: The Final Insult (1994)	/title/tt0110622/?ref_=fn_al_tt_1	Naked Gun 33 1/3: The Final Insult	(1994)
371	Paper, The (1994)	/title/tt0110771/?ref_=fn_al_tt_1	The Paper	(1994)
372	Reality Bites (1994)	/title/tt0110950/?ref_=fn_al_tt_1	Reality Bites	(1994)
373	Red Rock West (1992)	/title/tt0105226/?ref_=fn_al_tt_1	Red Rock West	(1993)
374	Richie Rich (1994)	/title/tt0110989/?ref_=fn_al_tt_1	Ri¢hie Ri¢h	(1994)
375	Safe Passage (1994)	/title/tt0111054/?ref_=fn_al_tt_1	Safe Passage	(1994)
376	River Wild, The (1994)	/title/tt0110997/?ref_=fn_al_tt_1	The River Wild	(1994)
377	Speed (1994)	/title/tt0111257/?ref_=fn_al_tt_1	Speed	(1994)
378	Speechless (1994)	/title/tt0111256/?ref_=fn_al_tt_1	Speechless	(1994)
379	Timecop (1994)	/title/tt0111438/?ref_=fn_al_tt_1	Timecop	(1994)
380	True Lies (1994)	/title/tt0111503/?ref_=fn_al_tt_1	True Lies	(1994)
381	When a Man Loves a Woman (1994)	/title/tt0111693/?ref_=fn_al_tt_1	When a Man Loves a Woman	(1994)
382	Wolf (1994)	/title/tt0111742/?ref_=fn_al_tt_1	Wolf	(1994)
383	Wyatt Earp (1994)	/title/tt0111756/?ref_=fn_al_tt_1	Wyatt Earp	(1994)
384	Bad Company (1995)	/title/tt0112443/?ref_=fn_al_tt_1	Bad Company	(1995)
385	Man of No Importance, A (1994)	/title/tt0110455/?ref_=fn_al_tt_1	A Man of No Importance	(1994)
386	S.F.W. (1994)	/title/tt0111048/?ref_=fn_al_tt_1	S.F.W.	(1994)
387	Low Down Dirty Shame, A (1994)	/title/tt0110399/?ref_=fn_al_tt_1	A Low Down Dirty Shame	(1994)
388	Boys Life (1995)	/title/tt0164317/?ref_=fn_al_tt_1	Achilles	(1995) (Short)
389	Colonel Chabert, Le (1994)	/title/tt0109454/?ref_=fn_al_tt_1	Le colonel Chabert	(1994)
390	Faster Pussycat! Kill! Kill! (1965)	/title/tt0059170/?ref_=fn_al_tt_1	Faster, Pussycat! Kill! Kill!	(1965)
391	Jason's Lyric (1994)	/title/tt0110186/?ref_=fn_al_tt_1	Jason's Lyric	(1994)
392	Secret Adventures of Tom Thumb, The (1993)	/title/tt0108069/?ref_=fn_al_tt_1	The Secret Adventures of Tom Thumb	(1993)
393	Street Fighter (1994)	/title/tt0111301/?ref_=fn_al_tt_1	Street Fighter	(1994)
394	Coldblooded (1995)	/title/tt0112702/?ref_=fn_al_tt_1	Coldblooded	(1995)
395	Desert Winds (1995)	/title/tt0112849/?ref_=fn_al_tt_1	Desert Winds	(1994)
396	Fall Time (1995)	/title/tt0113014/?ref_=fn_al_tt_1	Fall Time	(1995)
397	Fear, The (1995)	/title/tt0113043/?ref_=fn_al_tt_1	The Fear	(1995)
398	Frank and Ollie (1995)	/title/tt0113104/?ref_=fn_al_tt_1	Frank and Ollie	(1995)
399	Girl in the Cadillac (1995)	/title/tt0113173/?ref_=fn_al_tt_1	Girl in the Cadillac	(1995)
400	Homage (1995)	/title/tt0113319/?ref_=fn_al_tt_1	Homage	(1995)
401	Mirage (1995)	/title/tt0113827/?ref_=fn_al_tt_1	Mirage	(1995)
402	Open Season (1996)	/title/tt1432733/?ref_=fn_al_tt_1	Celtic: The Win - Jansen Season 1997/98
403	Two Crimes (1995)	/title/tt0114736/?ref_=fn_al_tt_5	None	None
404	Brother Minister: The Assassination of Malcolm X (1994)	/title/tt0109339/?ref_=fn_al_tt_1	Brother Minister: The Assassination of Malcolm X	(1994)
405	Highlander III: The Sorcerer (1994)	/title/tt6855528/?ref_=fn_al_tt_1	Highlander 3: The Sorcerer (1994)
406	Federal Hill (1994)	/title/tt0109785/?ref_=fn_al_tt_1	Federal Hill	(1994)
407	In the Mouth of Madness (1995)	/title/tt0113409/?ref_=fn_al_tt_1	In the Mouth of Madness	(1994)
408	8 Seconds (1994)	/title/tt0109021/?ref_=fn_al_tt_1	8 Seconds	(1994)
409	Above the Rim (1994)	/title/tt0109035/?ref_=fn_al_tt_1	Above the Rim	(1994)
410	Addams Family Values (1993)	/title/tt0106220/?ref_=fn_al_tt_1	Addams Family Values	(1993)
411	You So Crazy (1994)	/title/tt0111804/?ref_=fn_al_tt_1	Martin Lawrence: You So Crazy	(1994)
412	Age of Innocence, The (1993)	/title/tt0402289/?ref_=fn_al_tt_1	Innocence and Experience: The Making of 'The Age of Innocence'	(1992) (TV Movie)
413	Airheads (1994)	/title/tt0109068/?ref_=fn_al_tt_1	Airheads	(1994)
414	Air Up There, The (1994)	/title/tt0109067/?ref_=fn_al_tt_1	The Air Up There	(1994)
415	Another Stakeout (1993)	/title/tt0106292/?ref_=fn_al_tt_1	Another Stakeout	(1993)
416	Bad Girls (1994)	/title/tt0109198/?ref_=fn_al_tt_1	Bad Girls	(1994)
417	Barcelona (1994)	/title/tt0109219/?ref_=fn_al_tt_1	Barcelona	(1994)
418	Being Human (1993)	/title/tt2125042/?ref_=fn_al_tt_1	Being Human 1955
419	Beverly Hillbillies, The (1993)	/title/tt0055662/?ref_=fn_al_tt_1	The Beverly Hillbillies	(1962) (TV Series)
420	Beverly Hills Cop III (1994)	/title/tt0109254/?ref_=fn_al_tt_1	Beverly Hills Cop III	(1994)
421	Black Beauty (1994)	/title/tt0109279/?ref_=fn_al_tt_1	Black Beauty	(1994)
422	Blink (1994)	/title/tt6130672/?ref_=fn_al_tt_1	Blink/Naked/I'll Do Anything/The Thing Called Love/Blue
423	Blown Away (1994)	/title/tt0109303/?ref_=fn_al_tt_1	Blown Away	(1994)
424	Blue Chips (1994)	/title/tt0109305/?ref_=fn_al_tt_1	Blue Chips	(1994)
425	Blue Sky (1994)	/title/tt0109306/?ref_=fn_al_tt_1	Blue Sky	(1994)
426	Body Snatchers (1993)	/title/tt0106452/?ref_=fn_al_tt_1	Body Snatchers	(1993)
427	Boxing Helena (1993)	/title/tt0106471/?ref_=fn_al_tt_1	Boxing Helena	(1993)
428	Bronx Tale, A (1993)	/title/tt0106489/?ref_=fn_al_tt_1	A Bronx Tale	(1993)
429	Cabin Boy (1994)	/title/tt0109361/?ref_=fn_al_tt_1	Cabin Boy	(1994)
430	Calendar Girl (1993)	/title/tt0106505/?ref_=fn_al_tt_1	Calendar Girl	(1993)
431	Carlito's Way (1993)	/title/tt0106519/?ref_=fn_al_tt_1	Carlito's Way	(1993)
432	City Slickers II: The Legend of Curly's Gold (1994)	/title/tt0109439/?ref_=fn_al_tt_1	City Slickers II: The Legend of Curly's Gold	(1994)
433	Clean Slate (1994)	/title/tt0109443/?ref_=fn_al_tt_1	Clean Slate	(1994)
434	Cliffhanger (1993)	/title/tt0106582/?ref_=fn_al_tt_1	Cliffhanger	(1993)
435	Coneheads (1993)	/title/tt0106598/?ref_=fn_al_tt_1	Coneheads	(1993)
436	Color of Night (1994)	/title/tt0109456/?ref_=fn_al_tt_1	Color of Night	(1994)
437	Cops and Robbersons (1994)	/title/tt0109480/?ref_=fn_al_tt_1	Cops and Robbersons	(1994)
438	Cowboy Way, The (1994)	/title/tt0109493/?ref_=fn_al_tt_1	The Cowboy Way	(1994)
439	Dangerous Game (1993)	/title/tt0106660/?ref_=fn_al_tt_1	Snake Eyes	(1993)
440	Dave (1993)	/title/tt0106673/?ref_=fn_al_tt_1	Dave	(1993)
441	Dazed and Confused (1993)	/title/tt0106677/?ref_=fn_al_tt_1	Dazed and Confused	(1993)
442	Demolition Man (1993)	/title/tt0106697/?ref_=fn_al_tt_1	Demolition Man	(1993)
443	Endless Summer 2, The (1994)	/title/tt6140852/?ref_=fn_al_tt_1	Speed/The Endless Summer 2/The Lion King/City Slickers II: The Legend of Curley's Gold
444	Even Cowgirls Get the Blues (1993)	/title/tt0106834/?ref_=fn_al_tt_1	Even Cowgirls Get the Blues	(1993)
445	Fatal Instinct (1993)	/title/tt0106873/?ref_=fn_al_tt_1	Fatal Instinct	(1993)
446	Farewell My Concubine (1993)	/title/tt0106332/?ref_=fn_al_tt_1	Ba wang bie ji	(1993)
447	Favor, The (1994)	/title/tt4478446/?ref_=fn_al_tt_1	What Is Reno Wilson's Favorite Film of the 1990s?
448	Fearless (1993)	/title/tt0106881/?ref_=fn_al_tt_1	Fearless	(1993)
449	Fear of a Black Hat (1993)	/title/tt0106880/?ref_=fn_al_tt_1	Fear of a Black Hat	(1993)
450	With Honors (1994)	/title/tt0111732/?ref_=fn_al_tt_1	With Honors	(1994)
451	Flesh and Bone (1993)	/title/tt0106926/?ref_=fn_al_tt_1	Flesh and Bone	(1993)
452	Widows' Peak (1994)	/title/tt0111712/?ref_=fn_al_tt_1	Widows' Peak	(1994)
453	For Love or Money (1993)	/title/tt0106941/?ref_=fn_al_tt_1	For Love or Money	(1993)
454	Firm, The (1993)	/title/tt0106918/?ref_=fn_al_tt_1	The Firm	(1993)
455	Free Willy (1993)	/title/tt0106965/?ref_=fn_al_tt_1	Free Willy	(1993)
456	Fresh (1994)	/title/tt0109842/?ref_=fn_al_tt_1	Fresh	(1994)
457	Fugitive, The (1993)	/title/tt0106977/?ref_=fn_al_tt_1	The Fugitive	(1993)
458	Geronimo: An American Legend (1993)	/title/tt0107004/?ref_=fn_al_tt_1	Geronimo: An American Legend	(1993)
459	Getaway, The (1994)	/title/tt0109890/?ref_=fn_al_tt_1	The Getaway	(1994)
460	Getting Even with Dad (1994)	/title/tt0109891/?ref_=fn_al_tt_1	Getting Even with Dad	(1994)
461	Go Fish (1994)	/title/tt0109913/?ref_=fn_al_tt_1	Go Fish	(1994)
462	Good Man in Africa, A (1994)	/title/tt0109920/?ref_=fn_al_tt_1	A Good Man in Africa	(1994)
463	Guilty as Sin (1993)	/title/tt0107057/?ref_=fn_al_tt_1	Guilty as Sin	(1993)
464	Hard Target (1993)	/title/tt0107076/?ref_=fn_al_tt_1	Hard Target	(1993)
465	Heaven & Earth (1993)	/title/tt0107096/?ref_=fn_al_tt_1	Heaven & Earth	(1993)
466	Hot Shots! Part Deux (1993)	/title/tt0107144/?ref_=fn_al_tt_1	Hot Shots! Part Deux	(1993)
467	Live Nude Girls (1995)	/title/tt0113674/?ref_=fn_al_tt_1	Live Nude Girls	(1995)
468	Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)	/title/tt0112966/?ref_=fn_al_tt_1	The Englishman Who Went Up a Hill But Came Down a Mountain	(1995)
469	House of the Spirits, The (1993)	/title/tt0107151/?ref_=fn_al_tt_1	The House of the Spirits	(1993)
470	House Party 3 (1994)	/title/tt0110064/?ref_=fn_al_tt_1	House Party 3	(1994)
471	Hudsucker Proxy, The (1994)	/title/tt0476515/?ref_=fn_al_tt_1	'The Hudsucker Proxy': The Making of a Fairy Tale
472	I'll Do Anything (1994)	/title/tt0110097/?ref_=fn_al_tt_1	I'll Do Anything	(1994)
473	In the Army Now (1994)	/title/tt0110123/?ref_=fn_al_tt_1	In the Army Now	(1994)
474	In the Line of Fire (1993)	/title/tt0107206/?ref_=fn_al_tt_1	In the Line of Fire	(1993)
475	In the Name of the Father (1993)	/title/tt0107207/?ref_=fn_al_tt_1	In the Name of the Father	(1993)
476	Inkwell, The (1994)	/title/tt0110137/?ref_=fn_al_tt_1	The Inkwell	(1994)
477	What's Love Got to Do with It? (1993)	/title/tt0711413/?ref_=fn_al_tt_1	What's Love Got to Do with It?
478	Jimmy Hollywood (1994)	/title/tt0110197/?ref_=fn_al_tt_1	Jimmy Hollywood	(1994)
479	Judgment Night (1993)	/title/tt0107286/?ref_=fn_al_tt_1	Judgment Night	(1993)
480	Jurassic Park (1993)	/title/tt0107290/?ref_=fn_al_tt_1	Jurassic Park	(1993)
481	Kalifornia (1993)	/title/tt0107302/?ref_=fn_al_tt_1	Kalifornia	(1993)
482	Killing Zoe (1994)	/title/tt6140916/?ref_=fn_al_tt_1	Color of Night/Andre/Killing Zoe/A Man in Uniform/Eat Drink Man Woman
483	King of the Hill (1993)	/title/tt0107322/?ref_=fn_al_tt_1	King of the Hill	(1993)
484	Lassie (1994)	/title/tt0110305/?ref_=fn_al_tt_1	Lassie	(1994)
485	Last Action Hero (1993)	/title/tt0107362/?ref_=fn_al_tt_1	Last Action Hero	(1993)
486	Life with Mikey (1993)	/title/tt0107413/?ref_=fn_al_tt_1	Life with Mikey	(1993)
487	Lightning Jack (1994)	/title/tt0110353/?ref_=fn_al_tt_1	Lightning Jack	(1994)
488	M. Butterfly (1993)	/title/tt0107468/?ref_=fn_al_tt_1	M. Butterfly	(1993)
489	Made in America (1993)	/title/tt0107478/?ref_=fn_al_tt_1	Made in America	(1993)
490	Malice (1993)	/title/tt0107497/?ref_=fn_al_tt_1	Malice	(1993)
491	Man Without a Face, The (1993)	/title/tt0107501/?ref_=fn_al_tt_1	The Man Without a Face	(1993)
492	Manhattan Murder Mystery (1993)	/title/tt0107507/?ref_=fn_al_tt_1	Manhattan Murder Mystery	(1993)
493	Menace II Society (1993)	/title/tt0107554/?ref_=fn_al_tt_1	Menace II Society	(1993)
494	Executive Decision (1996)	/title/tt0116253/?ref_=fn_al_tt_1	Executive Decision	(1996)
495	In the Realm of the Senses (Ai no corrida) (1976)	/title/tt0074102/?ref_=fn_al_tt_1	Ai no korîda	(1976)
496	What Happened Was... (1994)	/title/tt0111689/?ref_=fn_al_tt_1	What Happened Was...	(1994)
497	Much Ado About Nothing (1993)	/title/tt0107616/?ref_=fn_al_tt_1	Much Ado About Nothing	(1993)
498	Mr. Jones (1993)	/title/tt0107611/?ref_=fn_al_tt_1	Mr. Jones	(1993)
499	Mr. Wonderful (1993)	/title/tt0107613/?ref_=fn_al_tt_1	Mr. Wonderful	(1993)
500	Mrs. Doubtfire (1993)	/title/tt0107614/?ref_=fn_al_tt_1	Mrs. Doubtfire	(1993)
501	Naked (1993)	/title/tt0107653/?ref_=fn_al_tt_1	Naked	(1993)
502	Next Karate Kid, The (1994)	/title/tt0110657/?ref_=fn_al_tt_1	The Next Karate Kid	(1994)
503	New Age, The (1994)	/title/tt0110649/?ref_=fn_al_tt_1	The New Age	(1994)
504	No Escape (1994)	/title/tt0110678/?ref_=fn_al_tt_1	No Escape	(1994)
505	North (1994)	/title/tt0110687/?ref_=fn_al_tt_1	North	(1994)
506	Orlando (1993)	/title/tt0255451/?ref_=fn_al_tt_1	Orlando	(1993) (TV Movie)
507	Perfect World, A (1993)	/title/tt0107808/?ref_=fn_al_tt_1	A Perfect World	(1993)
508	Philadelphia (1993)	/title/tt0107818/?ref_=fn_al_tt_1	Philadelphia	(1993)
509	Piano, The (1993)	/title/tt0107822/?ref_=fn_al_tt_1	The Piano	(1993)
510	Poetic Justice (1993)	/title/tt0107840/?ref_=fn_al_tt_1	Poetic Justice	(1993)
511	Program, The (1993)	/title/tt0107889/?ref_=fn_al_tt_1	The Program	(1993)
512	Robert A. Heinlein's The Puppet Masters (1994)	/title/tt0111003/?ref_=fn_al_tt_1	The Puppet Masters	(1994)
513	Radioland Murders (1994)	/title/tt0110939/?ref_=fn_al_tt_1	Radioland Murders	(1994)
514	Ref, The (1994)	/title/tt0110955/?ref_=fn_al_tt_1	The Ref	(1994)
515	Remains of the Day, The (1993)	/title/tt0107943/?ref_=fn_al_tt_1	The Remains of the Day: The Filmmaker's Journey	(2001) (Video)
516	Renaissance Man (1994)	/title/tt0110971/?ref_=fn_al_tt_1	Renaissance Man	(1994)
517	Rising Sun (1993)	/title/tt0107969/?ref_=fn_al_tt_1	Rising Sun	(1993)
518	Road to Wellville, The (1994)	/title/tt6144064/?ref_=fn_al_tt_1	The Road to Wellville/Silent Fall/Stargate/The Last Seduction/Vanya on 42nd Street
519	Robocop 3 (1993)	/title/tt0107978/?ref_=fn_al_tt_1	RoboCop 3	(1993)
520	Robin Hood: Men in Tights (1993)	/title/tt0107977/?ref_=fn_al_tt_1	Robin Hood: Men in Tights	(1993)
521	Romeo Is Bleeding (1993)	/title/tt0107983/?ref_=fn_al_tt_1	Romeo Is Bleeding	(1993)
522	Romper Stomper (1992)	/title/tt0105275/?ref_=fn_al_tt_1	Romper Stomper	(1992)
523	Ruby in Paradise (1993)	/title/tt0108000/?ref_=fn_al_tt_1	Ruby in Paradise	(1993)
